date,precipitation_mm,precipitation_3day,precipitation_7day,dry_days_count
2012-05-14,0.0,0.0,0.0,27
2012-05-15,0.0,0.0,0.0,28
2012-05-16,0.0,0.0,0.0,29
2012-05-17,0.0,0.0,0.0,30
2012-05-18,1.426192027982131,1.426192027982131,1.426192027982131,0
2012-05-19,0.0,1.426192027982131,1.426192027982131,1
2012-05-20,0.0,1.426192027982131,1.426192027982131,2
2012-05-21,0.0,0.0,1.426192027982131,3
2012-05-22,0.0,0.0,1.426192027982131,4
2012-05-23,0.0,0.0,1.426192027982131,5
2012-05-24,0.0,0.0,1.426192027982131,6
2012-05-25,0.0,0.0,0.0,7
2012-05-26,0.0,0.0,0.0,8
2012-05-27,0.0,0.0,0.0,9
2012-05-28,0.0,0.0,0.0,10
2012-05-29,0.0,0.0,0.0,11
2012-05-30,0.0,0.0,0.0,12
2012-05-31,0.0,0.0,0.0,13
2012-06-01,0.0,0.0,0.0,14
2012-06-02,0.0,0.0,0.0,15
2012-06-03,35.26997738675061,35.26997738675061,35.26997738675061,0
2012-06-04,72.4962439799628,107.76622136671341,107.76622136671341,0
2012-06-05,0.0,107.76622136671341,107.76622136671341,1
2012-06-06,29.017701660315865,101.51394564027866,136.7839230270293,0
2012-06-07,14.805321590475865,43.82302325079173,151.58924461750513,0
2012-06-08,0.0,43.82302325079173,151.58924461750513,1
2012-06-09,31.8768914197784,46.682213010254266,183.46613603728355,0
2012-06-10,0.0,31.876891419778403,148.19615865053294,1
2012-06-11,0.0,31.876891419778403,75.69991467057014,2
2012-06-12,0.0,0.0,75.69991467057014,3
2012-06-13,0.0,0.0,46.682213010254266,4
2012-06-14,13.103006406350469,13.103006406350469,44.97989782612887,0
2012-06-15,0.0,13.103006406350469,44.97989782612887,1
2012-06-16,0.0,13.103006406350469,13.103006406350469,2
2012-06-17,0.0,0.0,13.103006406350469,3
2012-06-18,0.0,0.0,13.103006406350469,4
2012-06-19,0.0,0.0,13.103006406350469,5
2012-06-20,0.0,0.0,13.103006406350469,6
2012-06-21,22.46174077148843,22.46174077148843,22.46174077148843,0
2012-06-22,0.0,22.46174077148843,22.46174077148843,1
2012-06-23,0.0,22.46174077148843,22.46174077148843,2
2012-06-24,1.22667221819459,1.22667221819459,23.68841298968302,0
2012-06-25,0.0,1.22667221819459,23.68841298968302,1
2012-06-26,0.0,1.22667221819459,23.68841298968302,2
2012-06-27,0.0,0.0,23.68841298968302,3
2012-06-28,6.574968376046979,6.574968376046979,7.801640594241569,0
2012-06-29,0.0,6.574968376046979,7.801640594241569,1
2012-06-30,0.0,6.574968376046979,7.801640594241569,2
2012-07-01,0.0,0.0,6.574968376046979,3
2012-07-02,0.0,0.0,6.574968376046979,4
2012-07-03,0.0,0.0,6.574968376046979,5
2012-07-04,0.0,0.0,6.574968376046979,6
2012-07-05,9.406635228063195,9.406635228063195,9.406635228063195,0
2012-07-06,12.313848187695196,21.72048341575839,21.72048341575839,0
2012-07-07,0.0,21.72048341575839,21.72048341575839,1
2012-07-08,0.0,12.313848187695196,21.72048341575839,2
2012-07-09,0.0,0.0,21.72048341575839,3
2012-07-10,0.0,0.0,21.72048341575839,4
2012-07-11,0.0,0.0,21.72048341575839,5
2012-07-12,0.0,0.0,12.313848187695196,6
2012-07-13,0.0,0.0,0.0,7
2012-07-14,0.0,0.0,0.0,8
2012-07-15,0.0,0.0,0.0,9
2012-07-16,0.0,0.0,0.0,10
2012-07-17,0.0,0.0,0.0,11
2012-07-18,0.0,0.0,0.0,12
2012-07-19,15.389791318306075,15.389791318306075,15.389791318306075,0
2012-07-20,0.0,15.389791318306075,15.389791318306075,1
2012-07-21,4.384912387961998,19.774703706268074,19.774703706268074,0
2012-07-22,6.289859781510827,10.674772169472824,26.064563487778898,0
2012-07-23,0.0,10.674772169472824,26.064563487778898,1
2012-07-24,0.0,6.289859781510827,26.064563487778898,2
2012-07-25,3.322901764971906,3.322901764971906,29.387465252750808,0
2012-07-26,0.0,3.322901764971906,13.99767393444473,1
2012-07-27,0.0,3.322901764971906,13.99767393444473,2
2012-07-28,6.2484665218816975,6.2484665218816975,15.861228068364431,0
2012-07-29,37.335417688941874,43.58388421082357,46.90678597579548,0
2012-07-30,3.0334982439919975,46.61738245481557,49.94028421978748,0
2012-07-31,0.0,40.368915932933874,49.94028421978748,1
2012-08-01,0.0,3.0334982439919975,46.61738245481557,2
2012-08-02,0.0,0.0,46.61738245481557,3
2012-08-03,0.0,0.0,46.61738245481557,4
2012-08-04,0.0,0.0,40.368915932933874,5
2012-08-05,0.0,0.0,3.0334982439919975,6
2012-08-06,0.0,0.0,0.0,7
2012-08-07,0.0,0.0,0.0,8
2012-08-08,0.0,0.0,0.0,9
2012-08-09,0.0,0.0,0.0,10
2012-08-10,0.0,0.0,0.0,11
2012-08-11,0.0,0.0,0.0,12
2012-08-12,0.0,0.0,0.0,13
2012-08-13,0.0,0.0,0.0,14
2012-08-14,11.099047880070536,11.099047880070536,11.099047880070536,0
2012-08-15,0.0,11.099047880070536,11.099047880070536,1
2012-08-16,1.2487458876213282,12.347793767691865,12.347793767691865,0
2012-08-17,0.0,1.2487458876213282,12.347793767691865,1
2012-08-18,8.727783813737537,9.976529701358865,21.0755775814294,0
2012-08-19,0.0,8.727783813737537,21.0755775814294,1
2012-08-20,0.283044095263726,9.010827909001263,21.358621676693126,0
2012-08-21,0.0,0.283044095263726,10.259573796622592,1
2012-08-22,0.0,0.283044095263726,10.259573796622592,2
2012-08-23,0.0,0.0,9.010827909001263,3
2012-08-24,0.0,0.0,9.010827909001263,4
2012-08-25,14.515715896045984,14.515715896045984,14.79875999130971,0
2012-08-26,16.647638130686534,31.16335402673252,31.446398121996246,0
2012-08-27,17.526964093796405,48.69031812052892,48.69031812052892,0
2012-08-28,0.0,34.17460222448294,48.69031812052892,1
2012-08-29,1.0972078257974072,18.62417191959381,49.787525946326326,0
2012-08-30,0.0,1.0972078257974036,49.787525946326326,1
2012-08-31,0.0,1.0972078257974036,49.787525946326326,2
2012-09-01,2.507108568283865,2.5071085682838614,37.77891861856421,0
2012-09-02,0.0,2.5071085682838614,21.131280487877675,1
2012-09-03,0.0,2.5071085682838614,3.604316394081269,2
2012-09-04,0.0,0.0,3.604316394081269,3
2012-09-05,6.262759721264557,6.262759721264554,8.76986828954842,0
2012-09-06,0.0,6.262759721264554,8.76986828954842,1
2012-09-07,0.0,6.262759721264554,8.76986828954842,2
2012-09-08,0.0,0.0,6.262759721264554,3
2012-09-09,0.0,0.0,6.262759721264554,4
2012-09-10,0.0,0.0,6.262759721264554,5
2012-09-11,22.26264298437631,22.262642984376306,28.525402705640865,0
2012-09-12,11.701936024010358,33.964579008386664,33.964579008386664,0
2012-09-13,0.0,33.964579008386664,33.964579008386664,1
2012-09-14,0.0,11.701936024010354,33.964579008386664,2
2012-09-15,1.1742996230749037,1.1742996230749,35.138878631461566,0
2012-09-16,42.40627839420027,43.58057801727517,77.54515702566184,0
2012-09-17,0.0,43.58057801727517,77.54515702566184,1
2012-09-18,0.0,42.40627839420027,55.28251404128552,2
2012-09-19,0.0,0.0,43.58057801727517,3
2012-09-20,73.21973154026173,73.21973154026173,116.8003095575369,0
2012-09-21,0.0,73.21973154026173,116.8003095575369,1
2012-09-22,0.0,73.21973154026173,115.626009934462,2
2012-09-23,0.0,0.0,73.21973154026173,3
2012-09-24,3.1485956555849848,3.1485956555849848,76.36832719584672,0
2012-09-25,0.0,3.1485956555849848,76.36832719584672,1
2012-09-26,0.0,3.1485956555849848,76.36832719584672,2
2012-09-27,39.438158375797755,39.438158375797755,42.58675403138274,0
2012-09-28,0.7895926745256993,40.227751050323455,43.37634670590844,0
2012-09-29,0.0,40.227751050323455,43.37634670590844,1
2012-09-30,0.0,0.7895926745256993,43.37634670590844,2
2012-10-01,4.211144766720417,4.211144766720417,44.43889581704387,0
2012-10-02,0.0,4.211144766720417,44.43889581704387,1
2012-10-03,0.0,4.211144766720417,44.43889581704387,2
2012-10-04,0.0,0.0,5.000737441246116,3
2012-10-05,0.0,0.0,4.211144766720417,4
2012-10-06,0.0,0.0,4.211144766720417,5
2012-10-07,0.0,0.0,4.211144766720417,6
2012-10-08,0.0,0.0,0.0,7
2012-10-09,0.0,0.0,0.0,8
2012-10-10,0.0,0.0,0.0,9
2012-10-11,0.0,0.0,0.0,10
2012-10-12,0.0,0.0,0.0,11
2012-10-13,19.19243416813574,19.19243416813574,19.19243416813574,0
2012-10-14,0.0,19.19243416813574,19.19243416813574,1
2012-10-15,0.0,19.19243416813574,19.19243416813574,2
2012-10-16,0.0,0.0,19.19243416813574,3
2012-10-17,0.0,0.0,19.19243416813574,4
2012-10-18,0.0,0.0,19.19243416813574,5
2012-10-19,0.0,0.0,19.19243416813574,6
2012-10-20,0.0,0.0,0.0,7
2012-10-21,0.0,0.0,0.0,8
2012-10-22,0.0,0.0,0.0,9
2012-10-23,0.0,0.0,0.0,10
2012-10-24,0.0,0.0,0.0,11
2012-10-25,0.0,0.0,0.0,12
2012-10-26,4.624239540269517,4.624239540269517,4.624239540269517,0
2012-10-27,0.0,4.624239540269517,4.624239540269517,1
2012-10-28,0.0,4.624239540269517,4.624239540269517,2
2012-10-29,0.0,0.0,4.624239540269517,3
2012-10-30,0.0,0.0,4.624239540269517,4
2012-10-31,2.074755190689422,2.074755190689422,6.6989947309589395,0
2012-11-01,0.0,2.074755190689422,6.6989947309589395,1
2012-11-02,0.0,2.074755190689422,2.074755190689422,2
2012-11-03,0.0,0.0,2.074755190689422,3
2012-11-04,0.0,0.0,2.074755190689422,4
2012-11-05,0.0,0.0,2.074755190689422,5
2012-11-06,0.0,0.0,2.074755190689422,6
2012-11-07,0.0,0.0,0.0,7
2012-11-08,0.0,0.0,0.0,8
2012-11-09,0.0,0.0,0.0,9
2012-11-10,0.0,0.0,0.0,10
2012-11-11,0.0,0.0,0.0,11
2012-11-12,0.0,0.0,0.0,12
2012-11-13,0.0,0.0,0.0,13
2012-11-14,0.0,0.0,0.0,14
2012-11-15,0.0,0.0,0.0,15
2012-11-16,0.0,0.0,0.0,16
2012-11-17,0.0,0.0,0.0,17
2012-11-18,0.0,0.0,0.0,18
2012-11-19,0.0,0.0,0.0,19
2012-11-20,0.0,0.0,0.0,20
2012-11-21,0.0,0.0,0.0,21
2012-11-22,0.0,0.0,0.0,22
2012-11-23,0.0,0.0,0.0,23
2012-11-24,0.0,0.0,0.0,24
2012-11-25,0.0,0.0,0.0,25
2012-11-26,0.0,0.0,0.0,26
2012-11-27,0.0,0.0,0.0,27
2012-11-28,0.0,0.0,0.0,28
2012-11-29,0.0,0.0,0.0,29
2012-11-30,0.0,0.0,0.0,30
2012-12-01,0.0,0.0,0.0,31
2012-12-02,0.0,0.0,0.0,32
2012-12-03,0.0,0.0,0.0,33
2012-12-04,0.0,0.0,0.0,34
2012-12-05,0.0,0.0,0.0,35
2012-12-06,0.0,0.0,0.0,36
2012-12-07,0.0,0.0,0.0,37
2012-12-08,0.0,0.0,0.0,38
2012-12-09,0.0,0.0,0.0,39
2012-12-10,0.0,0.0,0.0,40
2012-12-11,0.0,0.0,0.0,41
2012-12-12,0.0,0.0,0.0,42
2012-12-13,0.0,0.0,0.0,43
2012-12-14,0.0,0.0,0.0,44
2012-12-15,0.0,0.0,0.0,45
2012-12-16,0.0,0.0,0.0,46
2012-12-17,0.0,0.0,0.0,47
2012-12-18,0.0,0.0,0.0,48
2012-12-19,0.0,0.0,0.0,49
2012-12-20,0.0,0.0,0.0,50
2012-12-21,0.0,0.0,0.0,51
2012-12-22,0.0,0.0,0.0,52
2012-12-23,0.0,0.0,0.0,53
2012-12-24,5.940812654033082,5.940812654033082,5.940812654033082,0
2012-12-25,0.0,5.940812654033082,5.940812654033082,1
2012-12-26,0.0,5.940812654033082,5.940812654033082,2
2012-12-27,0.0,0.0,5.940812654033082,3
2012-12-28,0.0,0.0,5.940812654033082,4
2012-12-29,0.0,0.0,5.940812654033082,5
2012-12-30,0.0,0.0,5.940812654033082,6
2012-12-31,0.4714333979685069,0.4714333979685069,0.4714333979685069,0
2013-01-01,0.0,0.4714333979685069,0.4714333979685069,1
2013-01-02,0.0,0.4714333979685069,0.4714333979685069,2
2013-01-03,0.0,0.0,0.4714333979685069,3
2013-01-04,0.0,0.0,0.4714333979685069,4
2013-01-05,0.0,0.0,0.4714333979685069,5
2013-01-06,0.0,0.0,0.4714333979685069,6
2013-01-07,0.0,0.0,0.0,7
2013-01-08,0.0,0.0,0.0,8
2013-01-09,0.0,0.0,0.0,9
2013-01-10,0.0,0.0,0.0,10
2013-01-11,0.0,0.0,0.0,11
2013-01-12,0.0,0.0,0.0,12
2013-01-13,0.0,0.0,0.0,13
2013-01-14,4.576664842379872,4.576664842379872,4.576664842379872,0
2013-01-15,0.0,4.576664842379872,4.576664842379872,1
2013-01-16,0.0,4.576664842379872,4.576664842379872,2
2013-01-17,0.0,0.0,4.576664842379872,3
2013-01-18,0.0,0.0,4.576664842379872,4
2013-01-19,0.0,0.0,4.576664842379872,5
2013-01-20,0.0,0.0,4.576664842379872,6
2013-01-21,0.0,0.0,0.0,7
2013-01-22,8.137581252004308,8.137581252004308,8.137581252004308,0
2013-01-23,0.0,8.137581252004308,8.137581252004308,1
2013-01-24,0.0,8.137581252004308,8.137581252004308,2
2013-01-25,0.0,0.0,8.137581252004308,3
2013-01-26,0.0,0.0,8.137581252004308,4
2013-01-27,0.0,0.0,8.137581252004308,5
2013-01-28,0.0,0.0,8.137581252004308,6
2013-01-29,0.0,0.0,0.0,7
2013-01-30,0.0,0.0,0.0,8
2013-01-31,0.0,0.0,0.0,9
2013-02-01,0.0,0.0,0.0,10
2013-02-02,0.0,0.0,0.0,11
2013-02-03,0.0,0.0,0.0,12
2013-02-04,0.0,0.0,0.0,13
2013-02-05,0.0,0.0,0.0,14
2013-02-06,0.0,0.0,0.0,15
2013-02-07,0.0,0.0,0.0,16
2013-02-08,0.0,0.0,0.0,17
2013-02-09,0.0,0.0,0.0,18
2013-02-10,0.0,0.0,0.0,19
2013-02-11,0.0,0.0,0.0,20
2013-02-12,0.0,0.0,0.0,21
2013-02-13,0.0,0.0,0.0,22
2013-02-14,0.0,0.0,0.0,23
2013-02-15,0.0,0.0,0.0,24
2013-02-16,0.0,0.0,0.0,25
2013-02-17,0.0,0.0,0.0,26
2013-02-18,0.0,0.0,0.0,27
2013-02-19,0.0,0.0,0.0,28
2013-02-20,0.0,0.0,0.0,29
2013-02-21,0.0,0.0,0.0,30
2013-02-22,0.0,0.0,0.0,31
2013-02-23,0.0,0.0,0.0,32
2013-02-24,0.0,0.0,0.0,33
2013-02-25,0.0,0.0,0.0,34
2013-02-26,0.0,0.0,0.0,35
2013-02-27,0.0,0.0,0.0,36
2013-02-28,0.0,0.0,0.0,37
2013-03-01,0.0,0.0,0.0,38
2013-03-02,0.0,0.0,0.0,39
2013-03-03,0.0,0.0,0.0,40
2013-03-04,0.0,0.0,0.0,41
2013-03-05,0.0,0.0,0.0,42
2013-03-06,0.0,0.0,0.0,43
2013-03-07,0.0,0.0,0.0,44
2013-03-08,0.0,0.0,0.0,45
2013-03-09,0.0,0.0,0.0,46
2013-03-10,0.0,0.0,0.0,47
2013-03-11,0.0,0.0,0.0,48
2013-03-12,0.0,0.0,0.0,49
2013-03-13,0.0,0.0,0.0,50
2013-03-14,0.0,0.0,0.0,51
2013-03-15,0.0,0.0,0.0,52
2013-03-16,0.0,0.0,0.0,53
2013-03-17,0.0,0.0,0.0,54
2013-03-18,0.0,0.0,0.0,55
2013-03-19,0.0,0.0,0.0,56
2013-03-20,0.0,0.0,0.0,57
2013-03-21,0.0,0.0,0.0,58
2013-03-22,0.0,0.0,0.0,59
2013-03-23,0.0,0.0,0.0,60
2013-03-24,0.0,0.0,0.0,61
2013-03-25,0.0,0.0,0.0,62
2013-03-26,2.235621266846507,2.235621266846507,2.235621266846507,0
2013-03-27,0.0,2.235621266846507,2.235621266846507,1
2013-03-28,0.0,2.235621266846507,2.235621266846507,2
2013-03-29,0.0,0.0,2.235621266846507,3
2013-03-30,0.434591959917589,0.434591959917589,2.6702132267640963,0
2013-03-31,0.0,0.434591959917589,2.6702132267640963,1
2013-04-01,0.0,0.434591959917589,2.6702132267640963,2
2013-04-02,0.0,0.0,0.434591959917589,3
2013-04-03,0.0,0.0,0.434591959917589,4
2013-04-04,0.0,0.0,0.434591959917589,5
2013-04-05,0.0,0.0,0.434591959917589,6
2013-04-06,0.0,0.0,0.0,7
2013-04-07,0.0,0.0,0.0,8
2013-04-08,0.0,0.0,0.0,9
2013-04-09,0.0,0.0,0.0,10
2013-04-10,0.0,0.0,0.0,11
2013-04-11,0.0,0.0,0.0,12
2013-04-12,0.0,0.0,0.0,13
2013-04-13,0.0,0.0,0.0,14
2013-04-14,0.0,0.0,0.0,15
2013-04-15,0.0,0.0,0.0,16
2013-04-16,0.0,0.0,0.0,17
2013-04-17,0.0,0.0,0.0,18
2013-04-18,0.0,0.0,0.0,19
2013-04-19,0.0,0.0,0.0,20
2013-04-20,0.0,0.0,0.0,21
2013-04-21,0.0,0.0,0.0,22
2013-04-22,0.0,0.0,0.0,23
2013-04-23,0.0,0.0,0.0,24
2013-04-24,0.0,0.0,0.0,25
2013-04-25,0.0,0.0,0.0,26
2013-04-26,0.0,0.0,0.0,27
2013-04-27,0.0,0.0,0.0,28
2013-04-28,0.0,0.0,0.0,29
2013-04-29,0.0,0.0,0.0,30
2013-04-30,0.0,0.0,0.0,31
2013-05-01,0.0,0.0,0.0,32
2013-05-02,0.0,0.0,0.0,33
2013-05-03,5.477355179108236,5.477355179108236,5.477355179108236,0
2013-05-04,0.0,5.477355179108236,5.477355179108236,1
2013-05-05,0.0,5.477355179108236,5.477355179108236,2
2013-05-06,0.0,0.0,5.477355179108236,3
2013-05-07,0.0,0.0,5.477355179108236,4
2013-05-08,0.0,0.0,5.477355179108236,5
2013-05-09,0.0,0.0,5.477355179108236,6
2013-05-10,0.0,0.0,0.0,7
2013-05-11,0.0,0.0,0.0,8
2013-05-12,0.0,0.0,0.0,9
2013-05-13,0.0,0.0,0.0,10
2013-05-14,0.0,0.0,0.0,11
2013-05-15,0.0,0.0,0.0,12
2013-05-16,0.0,0.0,0.0,13
2013-05-17,0.0,0.0,0.0,14
2013-05-18,0.0,0.0,0.0,15
2013-05-19,0.0,0.0,0.0,16
2013-05-20,0.5477644454393973,0.5477644454393973,0.5477644454393973,0
2013-05-21,0.0,0.5477644454393973,0.5477644454393973,1
2013-05-22,0.0,0.5477644454393973,0.5477644454393973,2
2013-05-23,0.0,0.0,0.5477644454393973,3
2013-05-24,0.0,0.0,0.5477644454393973,4
2013-05-25,0.0,0.0,0.5477644454393973,5
2013-05-26,0.0,0.0,0.5477644454393973,6
2013-05-27,0.0,0.0,0.0,7
2013-05-28,0.0,0.0,0.0,8
2013-05-29,0.0,0.0,0.0,9
2013-05-30,0.0,0.0,0.0,10
2013-05-31,0.0,0.0,0.0,11
2013-06-01,0.0,0.0,0.0,12
2013-06-02,0.0,0.0,0.0,13
2013-06-03,3.027562395691965,3.027562395691965,3.027562395691965,0
2013-06-04,25.124606719307614,28.15216911499958,28.15216911499958,0
2013-06-05,0.0,28.15216911499958,28.15216911499958,1
2013-06-06,19.124926283112696,44.24953300242031,47.27709539811228,0
2013-06-07,0.0,19.124926283112696,47.27709539811228,1
2013-06-08,0.0,19.124926283112696,47.27709539811228,2
2013-06-09,0.0,0.0,47.27709539811228,3
2013-06-10,2.1352707142876253,2.1352707142876253,46.384803716707935,0
2013-06-11,0.21270504897000236,2.3479757632576277,21.472902046370322,0
2013-06-12,0.0,2.3479757632576277,21.472902046370322,1
2013-06-13,0.0,0.21270504897000236,2.3479757632576277,2
2013-06-14,0.0,0.0,2.3479757632576277,3
2013-06-15,0.0,0.0,2.3479757632576277,4
2013-06-16,0.0,0.0,2.3479757632576277,5
2013-06-17,0.0,0.0,0.21270504897000236,6
2013-06-18,0.0,0.0,0.0,7
2013-06-19,0.0,0.0,0.0,8
2013-06-20,3.205561843482182,3.205561843482182,3.205561843482182,0
2013-06-21,0.0,3.205561843482182,3.205561843482182,1
2013-06-22,24.7673896953556,27.972951538837783,27.972951538837783,0
2013-06-23,0.0,24.7673896953556,27.972951538837783,1
2013-06-24,0.0,24.7673896953556,27.972951538837783,2
2013-06-25,0.0,0.0,27.972951538837783,3
2013-06-26,0.0,0.0,27.972951538837783,4
2013-06-27,0.0,0.0,24.7673896953556,5
2013-06-28,0.0,0.0,24.7673896953556,6
2013-06-29,0.0,0.0,0.0,7
2013-06-30,0.0,0.0,0.0,8
2013-07-01,0.0,0.0,0.0,9
2013-07-02,0.0,0.0,0.0,10
2013-07-03,0.0,0.0,0.0,11
2013-07-04,24.23555957848975,24.23555957848975,24.23555957848975,0
2013-07-05,2.21923315649918,26.454792734988928,26.454792734988928,0
2013-07-06,0.0,26.454792734988928,26.454792734988928,1
2013-07-07,0.0,2.21923315649918,26.454792734988928,2
2013-07-08,0.6963227971853609,0.6963227971853609,27.15111553217429,0
2013-07-09,38.73254891110151,39.42887170828687,65.8836644432758,0
2013-07-10,0.0,39.42887170828687,65.88366444327579,1
2013-07-11,0.0,38.73254891110151,41.64810486478605,2
2013-07-12,0.0,0.0,39.42887170828687,3
2013-07-13,0.0,0.0,39.42887170828687,4
2013-07-14,0.0,0.0,39.42887170828687,5
2013-07-15,0.0,0.0,38.73254891110151,6
2013-07-16,0.0,0.0,0.0,7
2013-07-17,47.13077806767778,47.13077806767778,47.13077806767778,0
2013-07-18,0.0,47.13077806767778,47.13077806767778,1
2013-07-19,0.0,47.13077806767778,47.13077806767778,2
2013-07-20,0.0,0.0,47.13077806767778,3
2013-07-21,0.0,0.0,47.13077806767778,4
2013-07-22,1.5548320291640654,1.5548320291640654,48.68561009684185,0
2013-07-23,20.659556345614746,22.21438837477881,69.34516644245659,0
2013-07-24,0.0,22.21438837477881,22.21438837477881,1
2013-07-25,0.0,20.659556345614746,22.21438837477881,2
2013-07-26,0.0,0.0,22.21438837477881,3
2013-07-27,0.0,0.0,22.21438837477881,4
2013-07-28,31.574791906364304,31.574791906364304,53.78918028114312,0
2013-07-29,2.5747312595458123,34.14952316591012,54.80907951152486,0
2013-07-30,0.0,34.14952316591012,34.14952316591011,1
2013-07-31,0.0,2.5747312595458123,34.14952316591011,2
2013-08-01,0.0,0.0,34.14952316591011,3
2013-08-02,0.0,0.0,34.14952316591011,4
2013-08-03,0.0,0.0,34.14952316591011,5
2013-08-04,0.0,0.0,2.5747312595458123,6
2013-08-05,0.0,0.0,0.0,7
2013-08-06,0.0,0.0,0.0,8
2013-08-07,9.5527259919134,9.5527259919134,9.5527259919134,0
2013-08-08,0.0,9.5527259919134,9.5527259919134,1
2013-08-09,0.0,9.5527259919134,9.5527259919134,2
2013-08-10,5.701048316663026,5.701048316663026,15.253774308576425,0
2013-08-11,0.0,5.701048316663026,15.253774308576425,1
2013-08-12,0.0,5.701048316663026,15.253774308576425,2
2013-08-13,23.937916596656738,23.937916596656738,39.19169090523316,0
2013-08-14,0.0,23.937916596656738,29.638964913319764,1
2013-08-15,0.0,23.937916596656738,29.63896491331976,2
2013-08-16,0.0,0.0,29.63896491331976,3
2013-08-17,0.0,0.0,23.937916596656738,4
2013-08-18,0.0,0.0,23.937916596656738,5
2013-08-19,14.817744208377539,14.817744208377539,38.755660805034275,0
2013-08-20,0.0,14.817744208377539,14.817744208377539,1
2013-08-21,0.0,14.817744208377539,14.817744208377539,2
2013-08-22,0.0,0.0,14.817744208377539,3
2013-08-23,0.0,0.0,14.817744208377539,4
2013-08-24,0.0,0.0,14.817744208377539,5
2013-08-25,5.816181265265507,5.816181265265507,20.633925473643046,0
2013-08-26,0.0,5.816181265265507,5.816181265265507,1
2013-08-27,0.0,5.816181265265507,5.816181265265507,2
2013-08-28,0.0,0.0,5.816181265265507,3
2013-08-29,0.0,0.0,5.816181265265507,4
2013-08-30,0.0,0.0,5.816181265265507,5
2013-08-31,2.2982287622286304,2.2982287622286304,8.114410027494138,0
2013-09-01,0.0,2.2982287622286304,2.2982287622286304,1
2013-09-02,13.768423836019496,16.066652598248126,16.066652598248126,0
2013-09-03,3.1301285002303034,16.8985523362498,19.19678109847843,0
2013-09-04,0.0,16.8985523362498,19.19678109847843,1
2013-09-05,0.0,3.1301285002303034,19.19678109847843,2
2013-09-06,0.0,0.0,19.19678109847843,3
2013-09-07,0.0,0.0,16.8985523362498,4
2013-09-08,0.0,0.0,16.8985523362498,5
2013-09-09,0.0,0.0,3.1301285002303034,6
2013-09-10,0.0,0.0,0.0,7
2013-09-11,20.887144744872582,20.887144744872582,20.887144744872582,0
2013-09-12,0.0,20.887144744872582,20.887144744872582,1
2013-09-13,27.703026003262583,48.590170748135165,48.590170748135165,0
2013-09-14,32.74236343779875,60.44538944106134,81.33253418593392,0
2013-09-15,0.0,60.44538944106133,81.33253418593392,1
2013-09-16,0.0,32.742363437798744,81.33253418593392,2
2013-09-17,0.0,0.0,81.33253418593392,3
2013-09-18,22.564591308773146,22.564591308773146,83.00998074983448,0
2013-09-19,0.0,22.564591308773146,83.00998074983448,1
2013-09-20,0.0,22.564591308773146,55.3069547465719,2
2013-09-21,0.8141854417283678,0.8141854417283678,23.378776750501515,0
2013-09-22,17.06178431643129,17.875969758159655,40.4405610669328,0
2013-09-23,0.0,17.87596975815966,40.4405610669328,1
2013-09-24,9.625827647443769,26.687611963875064,50.06638871437657,0
2013-09-25,70.94450317592529,80.57033082336906,98.44630058152872,0
2013-09-26,0.0,80.57033082336906,98.44630058152872,1
2013-09-27,0.0,70.94450317592529,98.44630058152872,2
2013-09-28,0.0,0.0,97.63211513980035,3
2013-09-29,23.91034013687137,23.91034013687137,104.48067096024043,0
2013-09-30,0.0,23.91034013687137,104.48067096024043,1
2013-10-01,0.0,23.91034013687137,94.85484331279666,2
2013-10-02,0.0,0.0,23.91034013687137,3
2013-10-03,0.049445914536579906,0.049445914536579906,23.95978605140795,0
2013-10-04,0.0,0.049445914536579906,23.95978605140795,1
2013-10-05,0.0,0.049445914536579906,23.95978605140795,2
2013-10-06,0.0,0.0,0.049445914536579906,3
2013-10-07,5.07225003161023,5.07225003161023,5.121695946146811,0
2013-10-08,0.0,5.07225003161023,5.121695946146811,1
2013-10-09,0.0,5.07225003161023,5.121695946146811,2
2013-10-10,0.0,0.0,5.07225003161023,3
2013-10-11,0.5459977901606043,0.5459977901606043,5.618247821770835,0
2013-10-12,0.0,0.5459977901606043,5.618247821770835,1
2013-10-13,0.0,0.5459977901606043,5.618247821770835,2
2013-10-14,0.0,0.0,0.5459977901606043,3
2013-10-15,5.835282201118397,5.835282201118397,6.381279991279001,0
2013-10-16,0.0,5.835282201118397,6.381279991279001,1
2013-10-17,0.0,5.835282201118397,6.381279991279001,2
2013-10-18,0.0,0.0,5.835282201118397,3
2013-10-19,0.0,0.0,5.835282201118397,4
2013-10-20,0.0,0.0,5.835282201118397,5
2013-10-21,0.0,0.0,5.835282201118397,6
2013-10-22,0.0,0.0,0.0,7
2013-10-23,0.0,0.0,0.0,8
2013-10-24,0.0,0.0,0.0,9
2013-10-25,0.0,0.0,0.0,10
2013-10-26,0.0,0.0,0.0,11
2013-10-27,0.0,0.0,0.0,12
2013-10-28,0.0,0.0,0.0,13
2013-10-29,0.0,0.0,0.0,14
2013-10-30,0.0,0.0,0.0,15
2013-10-31,0.0,0.0,0.0,16
2013-11-01,0.0,0.0,0.0,17
2013-11-02,0.0,0.0,0.0,18
2013-11-03,0.0,0.0,0.0,19
2013-11-04,0.0,0.0,0.0,20
2013-11-05,0.0,0.0,0.0,21
2013-11-06,0.0,0.0,0.0,22
2013-11-07,0.0,0.0,0.0,23
2013-11-08,0.0,0.0,0.0,24
